위도,경도,index,대지위치,총주차대수(대)
36.498932,127.25491,,,
36.498932,127.25491,,,
36.498932,127.25491,,,
36.498932,127.25491,,,
36.498932,127.25491,,,
36.498932,127.25491,,,
36.498932,127.25491,,,
36.498932,127.25491,,,
36.498932,127.25491,,,
36.498655,127.255035,,,
36.498655,127.255035,,,
36.498655,127.255035,,,
36.498655,127.255035,,,
36.498655,127.255035,,,
36.498655,127.255035,,,
36.498655,127.255035,,,
36.498655,127.255035,,,
36.50712,127.26767,,,
36.50712,127.26767,,,
36.50712,127.26767,,,
36.50712,127.26767,,,
36.50712,127.26767,,,
36.50712,127.26767,,,
36.50712,127.26767,,,
36.505068,127.261505,,,
36.505068,127.261505,,,
36.505068,127.261505,,,
36.504175,127.261162,,,
36.504175,127.261162,,,
36.504175,127.261162,,,
36.500887,127.259618,,,
36.500887,127.259618,,,
36.500887,127.259618,,,
36.50173,127.25991,,,
36.50173,127.25991,,,
36.50173,127.25991,,,
36.50435,127.26735,,,
36.50435,127.26735,,,
36.50435,127.26735,,,
36.50435,127.26735,,,
36.50435,127.26735,,,
36.50435,127.26735,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.50515,127.261382,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.500832,127.25934,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.501603,127.260102,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.504893,127.261687,,,
36.50383,127.27132,,,
36.49753,127.26038,,,
36.49815,127.2644,,,
36.49815,127.2644,,,
36.49815,127.2644,,,
36.50168,127.26609,,,
36.50168,127.26609,,,
36.50168,127.26609,,,
36.50168,127.26609,,,
36.50168,127.26609,,,
36.508483,127.262482,,,
36.508483,127.262482,,,
36.508483,127.262482,,,
36.508483,127.262482,,,
36.508483,127.262482,,,
36.508483,127.262482,,,
36.50222,127.26608,,,
36.50222,127.26608,,,
36.50222,127.26608,,,
