위도,경도,index,대지위치,총주차대수(대)
36.4654,127.24613,,,
36.4654,127.24613,,,
36.46513,127.246,,,
36.46513,127.246,,,
36.47061,127.2518,,,
36.47061,127.2518,,,
36.47062,127.25208,,,
36.47062,127.25208,,,
36.467585,127.242468,,,
36.46751,127.24234,,,
36.47183913,127.2527103,,,
36.47181209,127.2526568,,,
36.47180115,127.2527268,,,
36.47175876,127.2529575,,,
36.4717492,127.2530005,,,
36.47172416,127.2529715,,,
36.47149588,127.2524422,,,
36.4714547,127.2524755,,,
36.47145761,127.2524204,,,
36.47140143,127.2522865,,,
36.47138627,127.2526726,,,
36.47141568,127.2527507,,,
36.47136905,127.2527246,,,
36.47127655,127.2527513,,,
36.4701899,127.2514159,,,
36.47002174,127.2513152,,,
36.46991026,127.2513345,,,
36.46980411,127.2515835,,,
36.46871508,127.250747,,,
36.46856874,127.2506293,,,
36.46671963,127.2487004,,,
36.46664596,127.2486124,,,
36.46622003,127.2479773,,,
36.4663995,127.2477982,,,
36.46649375,127.2478337,,,
36.46655483,127.2479336,,,
36.46552359,127.2469613,,,
36.46545074,127.2468522,,,
36.46502661,127.2455176,,,
36.46494406,127.2453946,,,
36.46486973,127.2453627,,,
36.46469415,127.2455255,,,
36.46521615,127.2450621,,,
36.46530455,127.2449669,,,
36.4654419,127.2448536,,,
36.46550063,127.244939,,,
36.46702391,127.2428247,,,
36.46716307,127.2427245,,,
36.46798947,127.241912,,,
36.46779706,127.242038,,,
36.46878252,127.2408887,,,
36.46888524,127.240982,,,
36.46881527,127.2406235,,,
36.46874582,127.2405404,,,
36.4686563,127.2404036,,,
36.46857389,127.2404838,,,
36.4703436,127.2463033,2,세종특별자치시  가람동 512-2번지,676.0
36.4703436,127.2463033,3,세종특별자치시  가람동 529번지,50.0
36.4703436,127.2463033,4,세종특별자치시  가람동 641-5번지,72.0
36.4703436,127.2463033,5,세종특별자치시  가람동 648번지,34.0
36.4687739,127.2410839,6,세종특별자치시  가람동 711-1번지,73.0
36.4645681,127.2473333,7,세종특별자치시  가람동 960번지,93.0
36.4683604,127.2407065,8,세종특별자치시  가람동 964번지,73.0
36.4703436,127.2463033,9,세종특별자치시  가람동 976번지,843.0
36.46939307,127.2531644,공영,세종특별자치시 가람동 65,180.0
