위도,경도,index,대지위치,총주차대수(대)
36.48155,127.32545,,,
36.4866,127.3216,,,
36.48908,127.32385,,,
36.49373,127.32559,,,
36.4985,127.32806,,,
36.49956,127.33358,,,
36.499955,127.333458,,,
36.49863,127.32799,,,
36.49376,127.32512,,,
36.48918,127.32355,,,
36.48666,127.32141,,,
36.48164,127.32523,,,
36.47964,127.32127,,,
36.47964,127.32127,,,
36.47964,127.32127,,,
36.47964,127.32127,,,
36.479772,127.321433,,,
36.479772,127.321433,,,
36.479772,127.321433,,,
36.479772,127.321433,,,
36.481188,127.323872,,,
36.501717,127.328825,,,
36.501717,127.328825,,,
36.501717,127.328825,,,
36.500788,127.32833,,,
36.500788,127.32833,,,
36.500788,127.32833,,,
36.498135,127.322785,,,
36.498135,127.322785,,,
36.498135,127.322785,,,
36.497917,127.321985,,,
36.497917,127.321985,,,
36.497917,127.321985,,,
36.50184,127.32914,,,
36.50067,127.3279,,,
36.49804,127.32304,,,
36.49818,127.32136,,,
36.49959583,127.3358196,,,
36.49966467,127.3356181,,,
36.4993315,127.3359584,,,
36.49914605,127.335869,,,
36.49949694,127.3350428,,,
36.49931067,127.334978,,,
36.49907483,127.3350662,,,
36.49895846,127.3353466,,,
36.49892404,127.3369735,,,
36.49885966,127.3370812,,,
36.49891578,127.336846,,,
36.49880448,127.3367514,,,
36.49872314,127.3372209,,,
36.4985874,127.3371016,,,
36.49999135,127.3332365,,,
36.49976078,127.3331647,,,
36.50018272,127.3323886,,,
36.49995927,127.3323086,,,
36.49977037,127.3323897,,,
36.49962431,127.3326037,,,
36.49932586,127.3320216,,,
36.49921085,127.3321785,,,
36.49945891,127.3299866,,,
36.49938932,127.3301246,,,
36.49859581,127.3313357,,,
36.49849088,127.3315069,,,
36.49780183,127.3306708,,,
36.49771112,127.3307957,,,
36.49779699,127.3305741,,,
36.49768182,127.3304531,,,
36.49761903,127.3308079,,,
36.49750898,127.3306908,,,
36.49749298,127.330605,,,
36.49759297,127.3304658,,,
36.49876832,127.3293518,,,
36.4986988,127.3294402,,,
36.49876971,127.3292503,,,
36.49868309,127.3291551,,,
36.49857313,127.3291442,,,
36.49849581,127.3292547,,,
36.49861836,127.3294694,,,
36.49852454,127.3293598,,,
36.49824417,127.3288156,,,
36.49815234,127.3289139,,,
36.49824518,127.328518,,,
36.49815436,127.3284065,,,
36.49791503,127.3289463,,,
36.49782374,127.3288515,,,
36.49631293,127.3293214,,,
36.49622876,127.3294481,,,
36.49631806,127.3292028,,,
36.49623691,127.3291198,,,
36.49612772,127.3291534,,,
36.49603325,127.3292659,,,
36.49614499,127.3294545,,,
36.49604237,127.329373,,,
36.49534874,127.3307287,,,
36.49526501,127.3308299,,,
36.49534978,127.3306418,,,
36.49526842,127.33053,,,
36.49517691,127.3305069,,,
36.49510471,127.3306182,,,
36.4996684,127.3282022,,,
36.49960823,127.3282895,,,
36.4996759,127.3280753,,,
36.49958963,127.3279589,,,
36.49948826,127.3279891,,,
36.49942477,127.3280797,,,
36.49951509,127.3282948,,,
36.49941315,127.3281996,,,
36.50142629,127.3284422,,,
36.50136675,127.3283599,,,
36.50122794,127.3282713,,,
36.50117013,127.3282667,,,
36.50115833,127.3281935,,,
36.50112376,127.3283107,,,
36.50096213,127.328655,,,
36.50103439,127.3288012,,,
36.50117891,127.3289269,,,
36.50130279,127.328846,,,
36.50141337,127.3284853,,,
36.5014714,127.3283949,,,
36.50202365,127.3258795,,,
36.50185355,127.3258439,,,
36.5020592,127.3254242,,,
36.5018911,127.3254331,,,
36.50183766,127.3255261,,,
36.50181681,127.325708,,,
36.50155776,127.3254454,,,
36.50152358,127.3255975,,,
36.50144874,127.3256914,,,
36.50139069,127.3256727,,,
36.50182909,127.3239236,,,
36.50169759,127.3239709,,,
36.50161546,127.3239197,,,
36.50158078,127.3237541,,,
36.5014043,127.3275574,,,
36.50135943,127.3276698,,,
36.5002293,127.3244718,,,
36.50017224,127.3242569,,,
36.50007048,127.324819,,,
36.49996781,127.3248617,,,
36.49964254,127.3246979,,,
36.49958723,127.3244852,,,
36.50083998,127.3243304,,,
36.50072788,127.3243678,,,
36.50072208,127.3248907,,,
36.50080142,127.324918,,,
36.49894378,127.3249886,,,
36.49888896,127.3247641,,,
36.49876741,127.3245844,,,
36.49846424,127.3246957,,,
36.49843257,127.3248563,,,
36.49890085,127.3251162,,,
36.49861528,127.3252444,,,
36.49850585,127.3251435,,,
36.49800622,127.3249508,,,
36.49791169,127.3249886,,,
36.49809132,127.3253138,,,
36.49800011,127.3253435,,,
36.49612481,127.3253612,,,
36.49613305,127.3255722,,,
36.49807877,127.3220346,,,
36.49772286,127.322137,,,
36.49815727,127.3223887,,,
36.4977971,127.3224951,,,
36.49767352,127.3222507,,,
36.49770263,127.3223978,,,
36.49502178,127.328134,,,
36.49510993,127.3280316,,,
36.49489755,127.3277512,,,
36.49479503,127.3278433,,,
36.49492087,127.3280851,,,
36.4948195,127.3279523,,,
36.49454608,127.3285332,,,
36.4944656,127.3284198,,,
36.49441256,127.3287306,,,
36.49431415,127.3286368,,,
36.49436992,127.3284598,,,
36.49431844,127.3285434,,,
36.49395358,127.3293824,,,
36.4939027,127.3295018,,,
36.49393046,127.329295,,,
36.49381618,127.3292144,,,
36.49370855,127.3292469,,,
36.49366672,127.3293418,,,
36.49433745,127.3265043,,,
36.49434329,127.3266601,,,
36.49395821,127.3266509,,,
36.49386499,127.32665,,,
36.49340011,127.3264201,,,
36.49339649,127.3265834,,,
36.49331342,127.3266095,,,
36.49318504,127.3265877,,,
36.49316749,127.3264004,,,
36.49314272,127.326518,,,
36.49318683,127.3273571,,,
36.4931647,127.3274544,,,
36.4931695,127.3272489,,,
36.4930822,127.3272116,,,
36.49309806,127.3275321,,,
36.49300661,127.3274745,,,
36.49303265,127.327292,,,
36.49301035,127.3273978,,,
36.49258715,127.326236,,,
36.49255291,127.3264101,,,
36.49216179,127.3278678,,,
36.49197204,127.3277977,,,
36.49215337,127.3278772,,,
36.49247112,127.3266605,,,
36.49243679,127.3267939,,,
36.49240973,127.3268852,,,
36.49237517,127.3270172,,,
36.49303466,127.3251698,,,
36.49301493,127.3253655,,,
36.49284831,127.3248081,,,
36.49269815,127.324756,,,
36.49267392,127.3256406,,,
36.4925306,127.3255939,,,
36.49723959,127.3222818,,,
36.49715098,127.3222852,,,
36.49729136,127.3225825,,,
36.49721455,127.3225982,,,
36.49718891,127.3215122,,,
36.49707833,127.3215574,,,
36.49703013,127.3215003,,,
36.49702886,127.321359,,,
36.49610527,127.321521,,,
36.49609887,127.3216147,,,
36.49605168,127.3216561,,,
36.49596749,127.3216657,,,
36.49593908,127.3216174,,,
36.49593577,127.3215373,,,
36.49611313,127.322522,,,
36.49612737,127.3226571,,,
36.49604862,127.3224534,,,
36.49595992,127.3224656,,,
36.49592109,127.3225261,,,
36.49593351,127.3226816,,,
36.4947774,127.3253844,,,
36.49477647,127.3255978,,,
36.49447331,127.3250615,,,
36.49434197,127.3250506,,,
36.49448789,127.3259017,,,
36.49436524,127.3259032,,,
36.49408476,127.3255378,,,
36.49409156,127.325329,,,
36.49457042,127.3238651,,,
36.49455947,127.3239669,,,
36.49458122,127.3226974,,,
36.49458058,127.3225364,,,
36.49450176,127.3224341,,,
36.49440103,127.3224077,,,
36.49434493,127.3224823,,,
36.49433068,127.3226823,,,
36.49452385,127.3228005,,,
36.49440525,127.3227845,,,
36.49369531,127.3223756,,,
36.49368666,127.3225807,,,
36.4935015,127.3220147,,,
36.49335027,127.3219479,,,
36.49335861,127.3228544,,,
36.49317848,127.3227844,,,
36.49305341,127.3222459,,,
36.49302,127.3224018,,,
36.49318678,127.3237853,,,
36.49314207,127.3239756,,,
36.49306467,127.3241234,,,
36.4928924,127.3240703,,,
36.49291241,127.3236472,,,
36.49283904,127.3238831,,,
36.49255169,127.3221222,,,
36.49250989,127.3222693,,,
36.49246249,127.3220159,,,
36.49233439,127.3219848,,,
36.49239005,127.3222959,,,
36.49227859,127.3222473,,,
36.49237849,127.3250063,,,
36.49237309,127.3250183,,,
36.49233563,127.3252099,,,
36.49171076,127.3251166,,,
36.49161486,127.325074,,,
36.491738,127.3218375,,,
36.49170145,127.3219399,,,
36.49094058,127.3214993,,,
36.49089966,127.321623,,,
36.49135918,127.3216019,,,
36.49123815,127.3215443,,,
36.49128034,127.3218614,,,
36.49118074,127.3218195,,,
36.49037891,127.321229,,,
36.49034139,127.3213668,,,
36.49054497,127.3218403,,,
36.4904487,127.3217984,,,
36.49024669,127.3227312,,,
36.49017242,127.3226898,,,
36.49016655,127.3226169,,,
36.49019783,127.3225012,,,
36.48994083,127.32369,,,
36.48984109,127.3236302,,,
36.49013489,127.3241554,,,
36.49006944,127.3243439,,,
36.48968449,127.3245017,,,
36.48958715,127.3244478,,,
36.48947258,127.3237867,,,
36.48939919,127.32399,,,
36.48925913,127.3259408,,,
36.48921488,127.3260769,,,
36.48922169,127.3258192,,,
36.48914972,127.3257615,,,
36.48906643,127.3257824,,,
36.48902846,127.3259111,,,
36.48852537,127.3231755,,,
36.48844838,127.3233641,,,
36.48840865,127.3227177,,,
36.48831195,127.3226232,,,
36.48794679,127.3227201,,,
36.48783924,127.3229059,,,
36.48805475,127.3234498,,,
36.487957,127.323396,,,
36.48958396,127.320972,,,
36.48949215,127.3209923,,,
36.48906307,127.3214161,,,
36.48901988,127.3213356,,,
36.4888686,127.3218674,,,
36.48879878,127.3220365,,,
36.48580337,127.3205698,,,
36.48567973,127.3207193,,,
36.48572009,127.3201967,,,
36.48560225,127.3200379,,,
36.48532633,127.3199165,,,
36.48519398,127.3200679,,,
36.48495982,127.3211098,,,
36.4848715,127.321205,,,
36.48483094,127.3209402,,,
36.48475617,127.3210322,,,
36.48481462,127.3212491,,,
36.48474754,127.3211498,,,
36.48496959,127.3216426,,,
36.48490431,127.3215597,,,
36.48576427,127.3224424,,,
36.48569583,127.3224072,,,
36.4844404,127.3210296,,,
36.48437977,127.3209473,,,
36.48465581,127.3189139,,,
36.48453579,127.3190263,,,
36.48438109,127.3182961,,,
36.48430701,127.318135,,,
36.4839605,127.3175615,,,
36.48382745,127.3176619,,,
36.48231852,127.3183674,,,
36.48217318,127.3183254,,,
36.48160343,127.3185371,,,
36.48153549,127.3186533,,,
36.48022244,127.3191056,,,
36.48005573,127.3190433,,,
36.4802784,127.3196831,,,
36.48014281,127.3198214,,,
36.47990759,127.3198182,,,
36.47983952,127.3197241,,,
36.47975078,127.3196783,,,
36.47973533,127.3207555,,,
36.47972551,127.3208755,,,
36.47971225,127.3207099,,,
36.47959668,127.3207012,,,
36.47972008,127.3210001,,,
36.47959391,127.3210196,,,
36.47955745,127.320791,,,
36.47955667,127.3209479,,,
36.48139331,127.3240572,,,
36.481258,127.3240892,,,
36.48141972,127.3241191,,,
36.48144582,127.3242823,,,
36.4882495,127.3171887,1010,세종특별자치시  반곡동 872번지,77.0
36.4992309,127.3292248,3448,세종특별자치시  집현동 1086번지,211.0
36.4992309,127.3292248,3449,세종특별자치시  집현동 1091번지,32.0
36.4992309,127.3292248,3450,세종특별자치시  집현동 1093번지,198.0
36.4992309,127.3292248,3451,세종특별자치시  집현동 1095번지,73.0
36.4992309,127.3292248,3452,세종특별자치시  집현동 1098번지,53.0
36.4992309,127.3292248,3453,세종특별자치시  집현동 1099번지,60.0
36.4992309,127.3292248,3454,세종특별자치시  집현동 1104번지,150.0
36.4992309,127.3292248,3455,세종특별자치시  집현동 1105번지,69.0
36.4992309,127.3292248,3456,세종특별자치시  집현동 1108번지,21.0
36.4992309,127.3292248,3458,세종특별자치시  집현동 1121번지,220.0
36.4992309,127.3292248,3459,세종특별자치시  집현동 1128번지,159.0
36.4992309,127.3292248,3460,세종특별자치시  집현동 1130번지,36.0
36.5067817,127.3202106,3462,세종특별자치시  집현동 203번지,30.0
36.5076084,127.3214437,3463,세종특별자치시  집현동 214번지,42.0
36.5079108,127.3207695,3464,세종특별자치시  집현동 220번지,21.0
