latitude,longitude
36.48901763,127.2648917
36.48907035,127.2650011
36.4887545,127.2650377
36.48881662,127.2651826
36.48859959,127.2640855
36.48845969,127.2641814
36.48832161,127.264133
36.48824798,127.263953
36.4886258,127.2640031
36.48851053,127.2637596
36.48844312,127.2637052
36.488264,127.2638157
36.49454279,127.2563118
36.49446914,127.2566134
36.49415047,127.2565678
36.49417184,127.2562706
36.49433705,127.2556277
36.49434551,127.2555301
36.49263543,127.2554984
36.49264415,127.2553729
36.49235717,127.2555197
36.49237528,127.2554061
36.49187312,127.2553971
36.49177748,127.255403
36.49170167,127.2555742
36.49169501,127.2554574
36.49118766,127.2556332
36.49118076,127.2555135
36.49081415,127.2555382
36.49082774,127.2556654
36.48917135,127.2560172
36.48914479,127.2558775
36.48888295,127.2561158
36.48886109,127.2559653
36.48919083,127.2565418
36.48906454,127.2565859
36.48995921,127.2558649
36.48993689,127.2556853
36.49117787,127.2561325
36.49095602,127.2561585
36.49087871,127.256305
36.49091251,127.2566836
36.49130756,127.2562281
36.49135497,127.2566836
36.49127136,127.256773
36.49107404,127.2568194
36.48803098,127.256394
36.48799692,127.2562526
36.48725321,127.256749
36.48721804,127.2566014
36.48577753,127.2574243
36.48582256,127.2575733
36.48554056,127.2575793
36.4855886,127.2577366
36.48492699,127.2581894
36.48486293,127.2580729
36.48381073,127.2589739
36.48374766,127.2588416
36.48353574,127.2592065
36.48344917,127.2590188
36.48279982,127.2597278
36.48274655,127.259577
36.48236766,127.2600341
36.48228567,127.2598614
36.48233444,127.260127
36.48216324,127.2602335
36.48210981,127.2602089
36.48203138,127.2600438
36.48136196,127.2607268
36.48128998,127.2606236
36.48049694,127.2613627
36.48042022,127.2611935
36.48045738,127.2614334
36.48033998,127.2615148
36.48026699,127.2615226
36.48017545,127.2613596
36.47956471,127.2620214
36.47951035,127.2618787
36.47906851,127.2623863
36.47901675,127.2622469
36.47900751,127.2629442
36.47926297,127.2627181
36.47933188,127.2634797
36.47954808,127.2633384
36.47962547,127.2631673
36.47941516,127.2627955
36.47966773,127.2641863
36.4798568,127.2640708
36.48018502,127.2645076
36.480168,127.2643292
36.48054062,127.2667656
36.48050134,127.2665641
36.48073334,127.2690477
36.480909,127.2689358
36.48067733,127.2691561
36.48074419,127.2693568
36.49187473,127.2628342
36.49185901,127.2625532
36.49177857,127.2629118
36.49167889,127.2629061
36.49157551,127.2628347
36.49156032,127.2625985
36.49174986,127.2624621
36.49157679,127.2624935
36.49033511,127.2631434
36.49031457,127.2629354
36.49004577,127.2632553
36.49001211,127.2630493
36.49022355,127.2628393
36.49004884,127.2629071
36.49014953,127.2623524
36.48999457,127.2623872
36.49001687,127.2616546
36.48988762,127.2616868
36.4898806,127.2619414
36.48989512,127.2620938
36.49014971,127.2620504
36.49012394,127.2618847
36.489911,127.2609963
36.48978079,127.2610272
36.4901114,127.2606788
36.49008951,127.2605108
36.48949485,127.2608211
36.4894584,127.2606167
36.48967235,127.2603942
36.48981299,127.2603446
36.48975553,127.2600306
36.48963289,127.2600594
36.48970663,127.2596408
36.48958791,127.2596728
36.48946923,127.2596094
36.48942822,127.2594048
36.48951518,127.2592919
36.48965215,127.2592677
36.48975336,127.2593364
36.48978013,127.2595398
36.49000902,127.259239
36.49010912,127.2592353
36.49047508,127.2594004
36.49045969,127.2592316
36.489277,127.2578169
36.48943119,127.2577834
36.48946982,127.2577022
36.48943746,127.2574969
36.48914658,127.2571139
36.48928987,127.2570705
36.48961578,127.2568798
36.48957751,127.2565578
36.49029179,127.2575494
36.49025408,127.2573722
36.49064362,127.2574446
36.4907956,127.2574241
36.49106421,127.2573997
36.49105342,127.2572079
36.49114387,127.2574466
36.49134804,127.2571701
36.49129957,127.2574242
36.49136785,127.2573396
36.49128399,127.2588606
36.49140693,127.2588428
36.49110071,127.2593032
36.49107992,127.2591325
36.49136985,127.2597737
36.49150055,127.2597527
36.49117162,127.2605078
36.49115576,127.2603362
36.49143635,127.2607853
36.49156917,127.2607641
36.49147918,127.2615775
36.49145971,127.2614425
36.49153907,127.2616629
36.49167758,127.2616381
36.49159329,127.2591028
36.49159515,127.2593647
36.48707748,127.2650513
36.48699119,127.2648436
36.48705556,127.2651313
36.48694289,127.2651974
36.48661805,127.2654484
36.48654775,127.2655009
36.4864291,127.2654822
36.48635196,127.265307
36.48687981,127.264862
36.48681388,127.2649125
36.48649734,127.2651533
36.48643482,127.2651902
36.48594136,127.2655409
36.48583963,127.2656215
36.48546196,127.2662457
36.48534455,127.2659924
36.48540569,127.2663761
36.48523958,127.2659841
36.48509318,127.2660802
36.48515868,127.2664393
36.48507382,127.2662177
36.48434681,127.2667048
36.48426966,127.2667582
36.48346686,127.2673466
36.48355867,127.2675862
36.48338524,127.2673544
36.4832496,127.2674482
36.48320694,127.2675699
36.48329077,127.2677708
36.48233886,127.2681237
36.48222363,127.2682119
36.48221985,127.2678241
36.48216937,127.2676978
36.48213127,127.2676793
36.4820547,127.2677431
36.48397308,127.2658735
36.48390161,127.2659245
36.48382398,127.2659023
36.48377571,127.2658058
36.48379355,127.2657288
36.48387654,127.2656686
36.4839332,127.2656831
36.48397095,127.2657797
36.48162754,127.2666306
36.48154245,127.2666868
36.48162258,127.2665891
36.48155842,127.2664717
36.48246397,127.2666974
36.48239864,127.2667418
36.48251501,127.266714
36.48256092,127.2668206
36.48255278,127.2668802
36.4824865,127.2669335
36.48279554,127.2666542
36.48273814,127.266544
36.48289345,127.2667261
36.4830064,127.2666413
36.48301353,127.2665199
36.48295334,127.2663676
36.48286743,127.2663052
36.48273575,127.2664031
36.4846399,127.2653078
36.48458202,127.2651627
36.48475285,127.2653464
36.4848774,127.2652623
36.48489154,127.2651309
36.48481797,127.2649974
36.48474599,127.2649542
36.48460867,127.2650458
36.48536573,127.2647519
36.48531286,127.2646532
36.48542422,127.2647794
36.48552267,127.26471
36.4853208,127.2645811
36.48539158,127.2645256
36.48413066,127.2641155
36.48430587,127.2639929
36.48429918,127.2638827
36.48422574,127.2637003
36.48415542,127.2636482
36.48398838,127.2637836
36.48406728,127.2641094
36.48394171,127.2638293
36.48404184,127.2633387
36.48380059,127.2634906
36.4838219,127.263022
36.48364628,127.2631385
36.48384858,127.262943
36.48374495,127.2626871
36.48359113,127.2631365
36.48348737,127.2628741
36.48365966,127.2627016
36.48350911,127.2628139
36.4834002,127.262056
36.48333135,127.2619017
36.48366739,127.2618414
36.48360771,127.2617088
36.48194612,127.2642557
36.48187109,127.2640547
36.48193529,127.2643298
36.48177622,127.2643928
36.48164218,127.2643232
36.48156128,127.2641367
36.48176229,127.2639843
36.48160671,127.2640424
36.48211434,127.2647568
36.48200846,127.2648395
36.48217601,127.2652035
36.48228737,127.2651194
36.48232256,127.2655425
36.4821346,127.2653558
36.4822072,127.2655067
36.48244421,127.2654514
36.48247213,127.2653396
36.48239869,127.2651479
36.48120469,127.2629006
36.48109397,127.26299
36.48121975,127.2628109
36.48115923,127.2626768
36.48091585,127.2622499
36.48075922,127.2623546
36.48098657,127.2620969
36.48085187,127.2618267
36.48062631,127.2623591
36.48048914,127.2620661
36.48074034,127.2617994
36.48057333,127.2619108
36.48300214,127.2606888
36.48285372,127.2603766
36.48275924,127.2609462
36.48261929,127.2610507
36.4829041,127.2617227
36.48279088,127.2614926
36.4822034,127.2621559
36.48205987,127.2622551
36.48203302,127.2622342
36.48196578,127.2621069
36.48297627,127.2636334
36.48290182,127.2634672
36.48283086,127.2634481
36.48271971,127.2635452
36.48267612,127.2636202
36.48276494,127.2638301
36.48343631,127.2646781
36.48329565,127.2647592
36.48342917,127.2646059
36.48332517,127.2644333
36.48312659,127.2645599
36.48323927,127.2647373
36.48497444,127.2635131
36.4848402,127.2635716
36.4849825,127.2634497
36.48492344,127.2632544
36.48477703,127.2635666
36.48469111,127.2633495
36.48540359,127.2632642
36.48531756,127.2630851
36.48548507,127.2632854
36.48556166,127.2632379
36.48542858,127.2629695
36.48536083,127.2630203
36.48601258,127.2629909
36.48594028,127.2628068
36.48598732,127.2630527
36.48589584,127.2630895
36.4858698,127.2627863
36.4857896,127.2628425
36.48645342,127.2627743
36.48640156,127.2626155
36.48653431,127.2628034
36.48661936,127.2627494
36.48666527,127.262677
36.48658031,127.2624949
36.48735947,127.2621839
36.48727216,127.2620162
36.48759294,127.2622663
36.48774403,127.2621505
36.48783815,127.2618281
36.48774382,127.2616657
36.48736479,127.2613751
36.48724465,127.2614531
36.48723203,127.2610484
36.48707023,127.2611447
36.48699466,127.2611302
36.48689746,127.2609136
36.48692175,127.2607867
36.48706917,127.2606871
36.4871457,127.2607174
36.48723926,127.2609222
36.4863854,127.2591467
36.48625691,127.259243
36.4861956,127.2592039
36.48614073,127.2590489
36.48614322,127.2585299
36.48599859,127.2586275
36.48596388,127.2580604
36.48582029,127.2581563
36.48719156,127.2578064
36.48708128,127.2574689
36.48748984,127.2576781
36.48738116,127.2573377
36.48824579,127.2601172
36.48817325,127.2599357
36.48566656,127.2573443
36.48553328,127.2574358
36.48902921,127.2557285
36.48888573,127.2557776
36.4925241,127.256099
36.49233987,127.2560989
36.49351461,127.2555136
36.49351054,127.2554293
36.49313919,127.2565936
36.49303388,127.2565851
36.49228365,127.2572501
36.49215901,127.2572694
36.49211285,127.2572684
36.49210756,127.2571603
36.49084218,127.2590803
36.49092913,127.2590731
36.49069886,127.2649786
36.49065051,127.2648948
36.48887098,127.2647927
36.48873714,127.2648759
36.48664229,127.2693801
36.48660297,127.269241
36.48646257,127.2690343
36.4862632,127.269017
36.48572215,127.2673868
36.48584376,127.2672917
36.48526884,127.2664717
36.48141115,127.2661693
36.48130515,127.2662423
36.48126466,127.2662339
36.48117779,127.2660886
36.48143392,127.2661044
36.48135982,127.2659391
36.48500672,127.2620634
36.48491618,127.2621198
36.48487875,127.2617705
36.48477841,127.2618151
36.48469067,127.2619056
36.48480989,127.2621425
36.4843999,127.2621096
36.48431685,127.2621808
36.48523456,127.2616361
36.48513969,127.2616976
36.48535816,127.2616617
36.48543777,127.2618271
36.48541445,127.2618868
36.48534177,127.2619431
36.48639019,127.2611726
36.48627935,127.2612355
36.48647294,127.2612023
36.48652309,127.2613847
36.48623397,127.2613069
36.48629255,127.2615087
36.48614199,127.2606299
36.48602943,127.2606944
36.48603449,127.2607272
36.48609234,127.2608622
36.48584204,127.2599265
36.48573683,127.2599856
36.48745451,127.2644497
36.48735065,127.2645213
36.48699555,127.2635145
36.48691376,127.2635829
36.48787085,127.2680207
36.48782029,127.2679379
36.487793,127.2677867
36.4878469,127.2677451
36.487931,127.2680593
36.487985,127.2680239
36.48817593,127.2678825
36.48822135,127.267846
36.48821096,127.2677279
36.48816748,127.2676402
36.48807274,127.267569
36.48802096,127.267614
36.48698702,127.2662013
36.48692811,127.266271
36.48740224,127.2660234
36.48737849,127.2659097
36.48737655,127.2660777
36.48733282,127.2660978
36.48732614,127.2658943
36.48728425,127.2659132
36.53732782,127.3048738
36.53726746,127.3048189
36.53721556,127.304915
36.53690993,127.3049737
36.53728697,127.3047368
36.53721884,127.3044479
36.53720155,127.3043862
36.53723383,127.3043052
36.53520484,127.3152759
36.53491334,127.3150823
36.53661259,127.3120287
36.53630889,127.3119737
36.53667968,127.3117333
36.53640698,127.311602
36.53700013,127.3103492
36.53668885,127.3102033
36.53707481,127.3099223
36.53674031,127.3098095
36.52957084,127.3232768
36.52937596,127.322999
36.53232809,127.3198482
36.53208068,127.3195146
36.53256962,127.3195494
36.53229064,127.319221
36.53499319,127.3157324
36.53467946,127.3155148
36.51756897,127.3369751
36.51747107,127.3369854
36.52940407,127.3236214
36.52958835,127.3234107
36.52929975,127.3236081
36.52909289,127.3233205
36.52909325,127.3231664
36.52924483,127.3230028
36.49183851,127.2764145
36.49176622,127.2764428
36.49409759,127.2768001
36.49407526,127.276911
36.49505164,127.2780895
36.49495073,127.2781626
36.4975184,127.2811542
36.49754314,127.2810753
36.49787168,127.2812899
36.4978783,127.2812293
36.49873788,127.2815067
36.49869237,127.2815771
36.49857652,127.2795216
36.49852394,127.2795518
36.4975856,127.2773127
36.49754573,127.2773925
36.49586461,127.2755951
36.49588428,127.275554
36.49462783,127.2749388
36.49463705,127.2748735
36.49371981,127.2746754
36.49369722,127.2745875
36.49333651,127.2748532
36.49330224,127.2747851
36.49320141,127.2744122
36.49311451,127.2744184
36.49278894,127.2734122
36.49269852,127.2734631
36.49238962,127.2724345
36.4923035,127.272501
36.49213927,127.2718358
36.49205742,127.2718763
36.49195774,127.271383
36.49187698,127.2714363
36.49178834,127.2709777
36.49169184,127.2710345
36.49070321,127.270184
36.49062901,127.270228
36.51734491,127.3101726
36.51727916,127.3101816
36.51725617,127.3101545
36.51720501,127.3100736
36.51716247,127.3100987
36.5170485,127.3101822
36.51718415,127.3100457
36.51719667,127.3099663
36.50077357,127.2960688
36.50064088,127.2962915
36.50055913,127.2963261
36.50031498,127.2961434
36.50073019,127.2958925
36.50053589,127.2957367
36.50026868,127.2960398
36.50038932,127.2957963
36.50397944,127.2846585
36.50394668,127.2848725
36.50386046,127.2849743
36.50364165,127.2848629
36.50391561,127.2844781
36.50371865,127.2843881
36.50363119,127.2844826
36.50359253,127.2847465
36.50741608,127.2872479
36.5072723,127.2872253
36.49612636,127.2795524
36.49605725,127.2796258
36.5032212,127.2978258
36.50307099,127.2978468
36.52146538,127.2330216
36.52124989,127.2328986
36.52482103,127.241283
36.5194139,127.2425177
36.52486048,127.2414242
36.52242558,127.2322689
36.52475934,127.2412492
36.5220965,127.2343598
36.52246972,127.2324067
36.52143564,127.2328648
36.52078928,127.2424154
36.52482749,127.2415515
36.52085724,127.2421996
36.52205851,127.2438193
36.5220059,127.2436663
36.52083316,127.2425071
36.5221083,127.2438646
36.52080051,127.2422741
36.51972549,127.2425591
36.51940108,127.2424074
36.52142893,127.2331141
36.52199403,127.2344392
36.52224835,127.2346131
36.52213708,127.234681
36.52228204,127.234522
36.52206402,127.2346128
36.52217057,127.2343777
36.52136819,127.2331516
36.5212338,127.2331516
36.52121377,127.2330068
36.52075377,127.2318249
36.5208275,127.2317778
36.52133527,127.2328621
36.52200102,127.2344958
36.51966012,127.2426086
36.5299459,127.2348611
36.5300032,127.2349786
36.52998827,127.2350854
36.5299303,127.2352054
36.53061246,127.2372082
36.5305319,127.237272
36.53068968,127.237225
36.53075847,127.237353
36.53077627,127.2374225
36.53070207,127.2374648
36.53464681,127.2394328
36.53487672,127.2395596
36.53486153,127.2396157
36.53480426,127.2398572
36.53223465,127.2439777
36.5323886,127.2442236
36.53235983,127.2443513
36.53228601,127.2445178
36.52990298,127.2471043
36.52970992,127.2472671
36.5276897,127.248417
36.5277062,127.2486542
36.52745721,127.2488161
36.52746159,127.248924
36.52739476,127.2489866
36.52731134,127.2490204
36.52748539,127.2490086
36.52771494,127.2491071
36.52000238,127.240999
36.51997742,127.2408966
36.52001357,127.2406797
36.52023974,127.2408141
36.52022836,127.2409572
36.52041931,127.2408783
36.5204,127.2409726
36.52044832,127.2408565
36.5205372,127.2408777
36.5204296,127.24102
36.52051613,127.2410391
36.52058034,127.240921
36.52056182,127.2410294
36.52071951,127.2409452
36.52070658,127.2410578
36.52078654,127.2408385
36.52085599,127.2408705
36.52033034,127.2394419
36.52015822,127.2395149
36.52037456,127.2392182
36.52038269,127.2393635
36.52030072,127.2391372
36.52013406,127.239109
36.52006938,127.2391887
36.52004679,127.2394091
36.52027838,127.2374008
36.52027301,127.2374198
36.52015236,127.2375122
36.51998888,127.2355414
36.51988574,127.2356437
36.51979359,127.2354508
36.51980666,127.2355759
36.51961694,127.2342147
36.51946846,127.2343321
36.51943278,127.2339261
36.51930559,127.2340696
36.51930202,127.234149
36.51932423,127.2343151
36.51957607,127.2339953
36.51966162,127.2341497
36.51907879,127.2332458
36.51898921,127.2333826
36.51887293,127.2332785
36.51882675,127.2332064
36.5189245,127.2329991
36.5187882,127.2330748
36.51900731,127.2330489
36.51905965,127.233128
36.51934266,127.2329259
36.51926269,127.2329942
36.5193154,127.2328051
36.51870182,127.2334536
36.51853989,127.2334213
36.51858185,127.2335201
36.51862787,127.2335183
36.51849903,127.2331788
36.51844302,127.2332383
36.51820784,127.2320993
36.51811984,127.2322547
36.51811821,127.2319049
36.5181939,127.2319964
36.51859925,127.2313752
36.51865513,127.2314464
36.51798953,127.2319159
36.51790296,127.2320943
36.51790602,127.2322057
36.51798809,127.2322697
36.51727455,127.2311163
36.51716587,127.2312142
36.51719369,127.2309202
36.51725989,127.2309968
36.51713682,127.2309551
36.51705682,127.231083
36.51706142,127.2311764
36.51712354,127.2312368
36.51613421,127.2301595
36.51602736,127.2300927
36.51597761,127.2301319
36.51593131,127.2302724
36.51514459,127.2296869
36.51508515,127.2298827
36.51505748,127.2295885
36.5149205,127.2295359
36.51486144,127.2296178
36.5148407,127.2298653
36.51487462,127.2299301
36.51499527,127.2299508
36.51398422,127.229478
36.5139766,127.2294859
36.51396864,127.2296921
36.51392843,127.2294166
36.51376037,127.2294347
36.51367954,127.2294684
36.51366077,127.2296533
36.51372862,127.2297272
36.51388853,127.2297302
36.51220456,127.229443
36.51220343,127.2296202
36.51236624,127.2293657
36.51226455,127.2293709
36.5112631,127.2294948
36.51126388,127.229708
36.51119478,127.229459
36.51103603,127.229513
36.51123393,127.2297459
36.51107344,127.2297777
36.51035482,127.2297067
36.51038524,127.2299335
36.51034611,127.2300074
36.51024887,127.2300242
36.50957534,127.2299756
36.50958101,127.2301535
36.50929268,127.2301007
36.50944128,127.2299801
36.50929268,127.2301007
36.50933404,127.2302581
36.50821349,127.2307119
36.50829804,127.230866
36.50815025,127.230715
36.50807303,127.2307703
36.50825349,127.2309569
36.50816251,127.231006
36.50803046,127.2308313
36.50807983,127.23101
36.50731539,127.2313303
36.50735271,127.2314933
36.50627279,127.2322129
36.50634627,127.2323717
36.5061911,127.232238
36.50613533,127.2323065
36.50610372,127.2323779
36.50619656,127.232506
36.50619656,127.232506
36.50633602,127.2324621
36.50560694,127.2329161
36.5056953,127.2331011
36.50549964,127.2329642
36.50540951,127.2330726
36.50542855,127.2331698
36.50570982,127.2332399
36.50562833,127.2333823
36.50554689,127.2333658
36.50474176,127.234158
36.50485637,127.2342878
36.50485139,127.2344096
36.50479456,127.2345134
36.50501905,127.2346658
36.50498035,127.2347135
36.50456345,127.2344444
36.50466694,127.2345895
36.50466358,127.2341901
36.50456763,127.2343375
36.50416035,127.2351241
36.50425194,127.2352472
36.50355699,127.2359887
36.50366928,127.2361758
36.50361291,127.2358444
36.50352793,127.2359407
36.50330939,127.2368149
36.50318196,127.2366799
36.50308686,127.2367278
36.50299027,127.2369415
36.50300693,127.2370445
36.50326889,127.2371244
36.50316387,127.2371469
36.50333554,127.2369356
36.50245779,127.2385175
36.50259933,127.2385771
36.5023985,127.2385804
36.50237771,127.2386761
36.49990352,127.2403926
36.50220477,127.2406751
36.51756256,127.2416462
36.51745246,127.2415258
36.5172671,127.2414668
36.51718161,127.2415343
36.51525485,127.2413243
36.51511659,127.2412618
36.51498907,127.2412465
36.51288356,127.24126
36.51220764,127.241258
36.51209328,127.2411947
36.51189741,127.2411909
36.51183764,127.2412643
36.51087138,127.2411325
36.50901778,127.2416132
36.50871154,127.2417353
36.50866835,127.2412839
36.5054173,127.2410213
36.50531422,127.2409616
36.50508495,127.240925
36.5050591,127.2410399
36.50363522,127.2409501
36.50231036,127.2407467
36.50203823,127.2406803
36.50196431,127.2407631
36.49993103,127.2402671
36.49988023,127.2403379
36.49963739,127.2402256
36.49959645,127.2401922
36.49954095,127.2401087
36.49957585,127.2402785
36.49970306,127.2364827
36.49996407,127.2364303
36.50001365,127.2362957
36.50004033,127.2360489
36.49996529,127.2359419
36.49970775,127.2359653
36.49964554,127.23608
36.49959849,127.2363329
36.49959036,127.2325758
36.49959149,127.2325782
36.49986261,127.2324853
36.49994026,127.2322537
36.4999194,127.2321198
36.49944872,127.2323365
36.49942973,127.2321981
36.51489853,127.2413336
36.51888048,127.2392384
36.51884609,127.2394546
36.51768725,127.2392427
36.51765024,127.2394504
36.51747418,127.2396493
36.51731497,127.2396924
36.51746505,127.2389922
36.51721587,127.239005
36.51707819,127.23924
36.51707419,127.2394476
36.51618011,127.2391657
36.51618814,127.2393816
36.51602044,127.2391198
36.51588666,127.2391219
36.51607521,127.2394249
36.51593786,127.2394168
36.51581919,127.2391306
36.51582312,127.2393681
36.51536907,127.2391697
36.51537802,127.2393539
36.51512937,127.2395816
36.51499313,127.2395916
36.51479794,127.2392045
36.51478664,127.2394195
36.51300043,127.239737
36.51292876,127.2396072
36.51278391,127.240109
36.51279545,127.2402667
36.51287267,127.2405913
36.51280629,127.2406023
36.51278987,127.2408059
36.51278067,127.241234
36.51250289,127.2405955
36.51239964,127.2405881
36.51235794,127.2406129
36.5123513,127.2408009
36.51214231,127.240602
36.51213062,127.2407945
36.5121014,127.2400663
36.51192974,127.240045
36.51228557,127.2398434
36.51228702,127.2396126
36.51176593,127.2395903
36.51172439,127.2397964
36.51122238,127.2397742
36.51110301,127.2397452
36.51108538,127.2395267
36.51103289,127.2396691
36.51118466,127.240057
36.51114571,127.2401825
36.51101806,127.2404317
36.51092965,127.2404006
36.51101146,127.2405567
36.51098299,127.2406857
36.51077779,127.2411536
36.51077124,127.239391
36.51066847,127.2393674
36.51052135,127.2387213
36.51048146,127.2388208
36.5104963,127.2386697
36.51043908,127.2386344
36.51039394,127.2386804
36.510383,127.2387728
36.5096015,127.2385649
36.50955115,127.2386321
36.50945305,127.2384841
36.50943965,127.2385579
36.50944526,127.2386199
36.50950475,127.2386601
36.50942022,127.2391115
36.50933271,127.2391163
36.50922638,127.2391485
36.50918592,127.2393263
36.50893707,127.2396459
36.50881912,127.2396233
36.50856622,127.239136
36.50853815,127.2393371
36.50760322,127.2391264
36.50761133,127.2394234
36.50752391,127.2391347
36.50737747,127.2391276
36.50733922,127.2391818
36.5073389,127.2394187
36.50614758,127.2389128
36.50605324,127.2390871
36.50597518,127.238462
36.50584261,127.2383338
36.50563674,127.2392305
36.50547684,127.2391945
36.50540083,127.2384779
36.50531476,127.2386035
36.50442001,127.2377709
36.50434924,127.2379156
36.50394,127.2376704
36.50392658,127.2376786
36.50379996,127.2376004
36.50216409,127.2386549
36.50206495,127.2386431
36.50222442,127.2384466
36.50213475,127.2384522
36.50190368,127.2386218
36.5018017,127.2386265
36.50191507,127.2384376
36.50183569,127.2384597
36.50156629,127.2385996
36.50155926,127.2384792
36.50134115,127.2384556
36.50124941,127.2384907
36.50134242,127.2386284
36.50123864,127.2386136
36.50130373,127.2394086
36.50121463,127.2394268
36.50036856,127.24028
36.50037642,127.2403604
36.50043318,127.2385517
36.50042463,127.2386368
36.50099832,127.2385364
36.50102327,127.2386303
36.50079611,127.237635
36.50071585,127.2376202
36.50082087,127.2367098
36.50072927,127.2367119
36.50102516,127.2365623
36.50103109,127.2366269
36.50091193,127.2362099
36.50092392,127.2360406
36.50081683,127.2362769
36.50075022,127.2362936
36.50070197,127.2362273
36.50068267,127.2360534
36.50084332,127.2359761
36.50073968,127.2359812
36.50084739,127.2357768
36.50067215,127.2359354
36.50085228,127.2356174
36.50077326,127.2356226
36.50050038,127.2356623
36.50048527,127.2357635
36.50085501,127.2350486
36.5007761,127.2350492
36.50027593,127.2350439
36.50020915,127.235064
36.5002773,127.2342047
36.50020814,127.2342406
36.50085365,127.2342916
36.50080274,127.2342402
36.50017902,127.2334956
36.50025642,127.2334975
36.50042384,127.2326552
36.50040769,127.2325655
36.50080936,127.2333885
36.50074174,127.2334117
36.50154099,127.2343038
36.50144655,127.2342954
36.5019156,127.2349353
36.50184349,127.2349542
36.50182002,127.2350673
36.50183094,127.2351669
36.50195148,127.2350559
36.50196471,127.2351643
36.50179182,127.2360079
36.50179671,127.2361928
36.50185528,127.2359403
36.50194803,127.2359515
36.50201324,127.2360513
36.50201852,127.2362377
36.50193955,127.2362557
36.50179671,127.2361928
36.5018267,127.2365024
36.50181882,127.2366476
36.50196057,127.236517
36.5019729,127.2366116
36.50159831,127.236516
36.50160361,127.2366
36.50133329,127.236647
36.50126644,127.2366486
36.50184386,127.23703
36.50192279,127.2370219
36.50194733,127.2370738
36.50195657,127.2371838
36.50620856,127.2378954
36.50608218,127.2377929
36.50646575,127.2373988
36.5063279,127.2373637
36.50692351,127.2366235
36.50676416,127.2365496
36.507212,127.2358565
36.50739654,127.2359814
36.50734817,127.235423
36.50725257,127.2355293
36.50773585,127.2352659
36.50783417,127.2354118
36.50793008,127.2349965
36.50799523,127.2349348
36.50786756,127.2347576
36.50780115,127.234845
36.50773269,127.2348334
36.507706,127.2347741
36.50815224,127.2343629
36.50817083,127.2344287
36.50822868,127.2342883
36.50817115,127.2343066
36.5083934,127.2346362
36.50847607,127.2347717
36.50866187,127.2340212
36.50867409,127.2340879
36.5088278,127.2339245
36.50883026,127.2339857
36.50890506,127.2338618
36.50882111,127.2338715
36.50929715,127.2341411
36.50932241,127.2342604
36.50942513,127.2340078
36.5093462,127.234046
36.50920786,127.2336939
36.50923293,127.2338021
36.51074713,127.2337044
36.51075548,127.2338814
36.51101408,127.2334682
36.51089486,127.2334819
36.51132021,127.2336564
36.51131373,127.2336552
36.51128425,127.2338396
36.51288792,127.2332178
36.512945,127.2333877
36.51423372,127.2329156
36.51423359,127.2330874
36.51464558,127.232701
36.51454326,127.2326685
36.5148839,127.2330788
36.51482611,127.2332463
36.51553302,127.2334394
36.51545493,127.2333929
36.51539972,127.2336675
36.51533749,127.2335886
36.51571082,127.2331582
36.51565593,127.2332261
36.51570476,127.2330745
36.51564023,127.2330158
36.51557932,127.2330178
36.51554455,127.2331221
36.51553387,127.2331904
36.51561786,127.2332495
36.51596009,127.2333437
36.51603861,127.2334105
36.51601545,127.2335278
36.51606287,127.2334711
36.51603444,127.233991
36.51591829,127.2341547
36.51638169,127.2345451
36.51627145,127.2347056
36.51634248,127.23402
36.51641525,127.2341378
36.51657666,127.232976
36.51652878,127.2330186
36.51690545,127.2333228
36.51686569,127.2333973
36.5168519,127.2334547
36.5168838,127.233553
36.5168838,127.233553
36.5170099,127.2334671
36.51727268,127.2329316
36.51735032,127.233028
36.5172766,127.2328721
36.51732621,127.2328119
36.51739439,127.2330581
36.51744515,127.2329902
36.5147089,127.2310449
36.51467049,127.2312003
36.51653474,127.2320041
36.516526,127.2319977
36.51649421,127.2320871
36.51658217,127.2319669
36.51665725,127.2320582
36.51686189,127.231531
36.51692967,127.2315899
36.51685191,127.2314613
36.51691248,127.2313793
36.51729712,127.2307028
36.51735251,127.2306245
36.51739006,127.2305862
36.51745403,127.2306766
36.51761269,127.2308336
36.51755245,127.2309321
36.51788082,127.2303927
36.5178271,127.230491
36.51792354,127.2298871
36.51787789,127.2299644
36.51781681,127.2298244
36.51777722,127.2299038
36.51777451,127.2299506
36.51784431,127.229997
36.51792354,127.2298871
36.51792186,127.2296906
36.51810419,127.22965
36.51806393,127.2297264
36.51794817,127.229522
36.51789675,127.2295965
36.51930682,127.2303344
36.51926462,127.2304228
36.51928541,127.2305303
36.5193486,127.2306118
36.51941866,127.2303207
36.51950695,127.2304027
36.51953214,127.2304575
36.51948473,127.2305651
36.51969714,127.2324889
36.51974975,127.2325799
36.51959178,127.2325512
36.51966132,127.2326781
36.51998213,127.2322581
36.52003907,127.2323416
36.52016006,127.2322556
36.5200829,127.2323559
36.52007447,127.2321683
36.52000035,127.2322104
36.52045832,127.2320411
36.52041059,127.2319394
36.52039839,127.2319059
36.52057768,127.2319533
36.52047232,127.2318411
36.52051089,127.2320412
36.52068109,127.2318265
36.52040632,127.2336462
36.5206741,127.2315752
36.52060472,127.2316669
36.52033648,127.233484
36.52017073,127.2337935
36.52011627,127.2336728
36.52024588,127.2334942
36.52015074,127.2335509
36.52037288,127.2337089
36.52023361,127.2338291
